author_1_name,author_2_name,year,collaboration_count
"Boyer, K. E.","Wiebe, E.",2019,2
"Boyer, K. E.","Tsan, J.",2019,2
"Boyer, K. E.","Vandenberg, J.",2019,2
"Peppler, K.","Keune, A.",2019,2
"Peterson, L.","Scharber, C.",2019,2
"Ma, L.","Resendes, M.",2019,2
"Sakr, M.","Rosé, C.",2019,2
"Linn, M.","Harrison, E.",2019,2
"Linn, M.","Gerard, L.",2019,2
"Scardamalia, M.","Khanlari, A.",2019,2
"Scardamalia, M.","Ma, L.",2019,2
"Benichou, M.","Atias, O.",2019,2
"Humburg, M.","Davis, B.",2019,2
"Humburg, M.","Tu, X.",2019,2
"Chen, M.","Zhang, J.",2019,2
"Gresalfi, M.","Bell, A.",2019,2
"Hilton, M.","Rosé, C.",2019,2
"Hilton, M.","Sakr, M.",2019,2
"Enyedy, N.","Davis, B.",2019,2
"Enyedy, N.","Lindberg, L.",2019,2
"Enyedy, N.","Humburg, M.",2019,2
"Enyedy, N.","Tu, X.",2019,2
"Noroozi, O.","Hatami, J.",2019,2
"Lundh, P.","Gomoll, A.",2019,2
"Lundh, P.","Traynor, A.",2019,2
"Lundh, P.","Cheng, B.",2019,2
"Lundh, P.","Adeoye, T.",2019,2
"Puntambekar, S.","Tissenbaum, C. D.",2019,2
"Puntambekar, S.","Gnesdilow, D.",2019,2
"Barksdale, S.","Scharber, C.",2019,2
"Barksdale, S.","Peterson, L.",2019,2
"Lee, S.","Hamilton, E.",2019,2
"Sankaranarayanan, S.","Dashti, C.",2019,2
"Sankaranarayanan, S.","Rosé, C.",2019,2
"Sankaranarayanan, S.","Sakr, M.",2019,2
"Sankaranarayanan, S.","Hilton, M.",2019,2
"Sankaranarayanan, S.","Wang, X.",2019,2
"Uttamchandani, S.","Hmelo-Silver, C.",2019,2
"Uttamchandani, S.","Bae, H.",2019,2
"Uttamchandani, S.","Danish, J.",2019,2
"Uttamchandani, S.","Craig, K.",2019,2
"Uttamchandani, S.","Szostalo, M.",2019,2
"Yoon, S.","Miller, K.",2019,2
"Adeoye, T.","Traynor, A.",2019,2
"Chen, W.","Looi, C.",2019,2
"Chen, W.","Zhang, S.",2019,2
"Wang, X.","Dashti, C.",2019,2
"Wang, X.","Rosé, C.",2019,2
"Wang, X.","Sakr, M.",2019,2
"Wang, X.","Hilton, M.",2019,2
"Kali, Y.","Baram-Tsabari, A.",2019,2
"Kali, Y.","Benichou, M.",2019,2
"Kali, Y.","Atias, O.",2019,2
"Dimitriadis, Y.","Gasevic, D.",2019,2
"Kafai, Y.","Fields, D.",2019,2
"Kafai, Y.","Jayathirtha, G.",2019,2
"Kafai, Y.","Walker, J.",2019,2
"Kafai, Y.","Shaw, M.",2019,2
"Chang, Y.","Scharber, C.",2019,2
"Chang, Y.","Peterson, L.",2019,2
"Chang, Y.","Barksdale, S.",2019,2
"Wen, Y.","Zhang, S.",2019,2
"Wen, Y.","Chen, W.",2019,2
"Chen, Y.","Lester, J.",2019,2
"Chen, Y.","Glazewski, K.",2019,2
"Swiecki, Z.","Shaffer, D.",2019,2
"Rehmat, A.","Housh, K.",2019,1
"Vaishampayan, A.","Udomprasert, P.",2019,1
"Vaishampayan, A.","Sunbury, S.",2019,1
"Evans, A.","Wobbrock, J.",2019,1
"Bell, A.","Litts, B.",2019,1
"Bell, A.","Davis, B.",2019,1
"Bell, A.","Mortensen, C.",2019,1
"Bell, A.","Ching, C. C.",2019,1
"Bell, A.","Lui, D.",2019,1
"Bell, A.","Fields, D.",2019,1
"Bell, A.","Silvis, D.",2019,1
"Bell, A.","Riesland, E.",2019,1
"Bell, A.","Jayathirtha, G.",2019,1
"Bell, A.","Dubovi, I.",2019,1
"Bell, A.","Planey, J.",2019,1
"Bell, A.","Morphew, J.",2019,1
"Bell, A.","Danish, J.",2019,1
"Bell, A.","Taylor, K. H. T.",2019,1
"Bell, A.","Lindberg, L.",2019,1
"Bell, A.","Hays, M.",2019,1
"Bell, A.","Humburg, M.",2019,1
"Bell, A.","Shaw, M.",2019,1
"Bell, A.","Enyedy, N.",2019,1
"Bell, A.","Lindgren, R.",2019,1
"Bell, A.","Hall, R.",2019,1
"Bell, A.","Lee, V.",2019,1
"Bell, A.","Tu, X.",2019,1
"Bell, A.","Kafai, Y.",2019,1
"Rush, A.","Sylar, B.",2019,1
"Rush, A.","Swenson, E.",2019,1
"Rush, A.","White, E.",2019,1
"Rush, A.","Teasedale, M.",2019,1
"Rush, A.","Shanahan, P.",2019,1
"Kidron, A.","Rechavi, A.",2019,1
"Kidron, A.","Schejter, A.",2019,1
"Kidron, A.","Kent, C.",2019,1
"Kidron, A.","Pion, C.",2019,1
"Kidron, A.","Angel, D.",2019,1
"Kidron, A.","Manor, H.",2019,1
"Kidron, A.","Ben-Horin, H.",2019,1
"Kidron, A.","Aridor, K.",2019,1
"Kidron, A.","Shacham, M.",2019,1
"Kidron, A.","Benichou, M.",2019,1
"Kidron, A.","Mishol-Shauli, N.",2019,1
"Kidron, A.","Tirosh, N.",2019,1
"Kidron, A.","Golan, O.",2019,1
"Kidron, A.","Zuckerman, O.",2019,1
"Kidron, A.","Atias, O.",2019,1
"Kidron, A.","Weiss, P. L.",2019,1
"Kidron, A.","Rafaeli, S.",2019,1
"Kidron, A.","Golumbic, Y. N.",2019,1
"Müller, A.","Bogart, C.",2019,1
"Müller, A.","Eshuis, E.",2019,1
"Müller, A.","Konert, J.",2019,1
"Müller, A.","Röpke, R.",2019,1
"Müller, A.","Manske, S.",2019,1
"Müller, A.","Eysink, T.",2019,1
"Müller, A.","gijlers, H.",2019,1
"Khanlari, A.","Chai, C. S.",2019,1
"Khanlari, A.","Lee, J.",2019,1
"Khanlari, A.","Lin, P.",2019,1
"Khanlari, A.","Zhang, Y.",2019,1
"Khanlari, A.","Tong, Y.",2019,1
"Chai, A. S.","Ang, J.",2019,1
"Andrade, A.","Georgen, C.",2019,1
"Andrade, A.","Stucker, M.",2019,1
"Darrow, A.","Morales, A.",2019,1
"Darrow, A.","Luc, A.",2019,1
"Darrow, A.","Kirkland, B.",2019,1
"Darrow, A.","Schuman, C.",2019,1
"Darrow, A.","Neff, H.",2019,1
"Darrow, A.","Alexandre, J.",2019,1
"Darrow, A.","Stofer, K. A.",2019,1
"Darrow, A.","Anthony, L.",2019,1
"Darrow, A.","Chang, P.",2019,1
"Darrow, A.","Gleaves, S.",2019,1
"Rattenni, A.","Reynolds, C.",2019,1
"Rattenni, A.","Lapham, S.",2019,1
"Hall, A.","Agesilaou, A.",2019,1
"Hall, A.","Fortune, A.",2019,1
"Hall, A.","Kyza, E.",2019,1
"Hall, A.","Pressman, E.",2019,1
"Hall, A.","Gomez, L.",2019,1
"Barany, A.","Foster, A.",2019,1
"Barany, A.","Talafian, H.",2019,1
"Barany, A.","Shah, M.",2019,1
"Bell, A.","Cervantes, A.",2019,1
"Bell, A.","Andrews, C.",2019,1
"Bell, A.","Hickey, D.",2019,1
"Bell, A.","Itow, R.",2019,1
"Bell, A.","Rogat, T.",2019,1
"Bell, A.","Palonen, T.",2019,1
"Morales, A.","Stofer, K. A.",2019,1
"Morales, A.","Anthony, L.",2019,1
"Siebert-Evenstone, A.","Pozen, R.",2019,1
"Strawhacker, A.","Sullivan, A.",2019,1
"Strawhacker, A.","Loparev, A.",2019,1
"Strawhacker, A.","Pollalis, C.",2019,1
"Strawhacker, A.","Westendorf, L.",2019,1
"Strawhacker, A.","Bers, M.",2019,1
"Strawhacker, A.","Shaer, O.",2019,1
"Sullivan, A.","Loparev, A.",2019,1
"Sullivan, A.","Bers, M.",2019,1
"Sullivan, A.","Shaer, O.",2019,1
"Whitehurst, A.","Wylie, R.",2019,1
"Rechavi, A.","Schejter, A.",2019,1
"Rechavi, A.","Shacham, M.",2019,1
"Rechavi, A.","Tirosh, N.",2019,1
"Rechavi, A.","Zuckerman, O.",2019,1
"Rechavi, A.","Weiss, P. L.",2019,1
"Schejter, A.","Tirosh, N.",2019,1
"Schejter, A.","Zuckerman, O.",2019,1
"Schejter, A.","Weiss, P. L.",2019,1
"Mueller, A.","Dai, Z.",2019,1
"Ogan, A.","Vargas-Vite, E.",2019,1
"Ogan, A.","Yarzebinski, E.",2019,1
"Ogan, A.","Uchidiuno, J.",2019,1
"Ogan, A.","Koedinger, K.",2019,1
"Pallant, A.","Sherin, B.",2019,1
"Pallant, A.","Wilson, C.",2019,1
"Pallant, A.","McNamara, D.",2019,1
"Pallant, A.","Lee, H.",2019,1
"Pallant, A.","Osborne, J.",2019,1
"Pallant, A.","Haudek, K. C.",2019,1
"Pallant, A.","Liu, O. L.",2019,1
"Pallant, A.","Bracey, Z. B.",2019,1
"Semerjian, A.","Roberto, C.",2019,1
"Mørch, A.","Mifsud, L.",2019,1
"Mørch, A.","Eie, S.",2019,1
"Gomoll, A.","Hall, A.",2019,1
"Gomoll, A.","Bell, A.",2019,1
"Gomoll, A.","Agesilaou, A.",2019,1
"Gomoll, A.","Fortune, A.",2019,1
"Gomoll, A.","Andrews, C.",2019,1
"Gomoll, A.","Hickey, D.",2019,1
"Gomoll, A.","Kyza, E.",2019,1
"Gomoll, A.","Pressman, E.",2019,1
"Gomoll, A.","Gomez, L.",2019,1
"Gomoll, A.","Itow, R.",2019,1
"Gomoll, A.","Goldman, S.",2019,1
"Gomoll, A.","Rogat, T. K.",2019,1
"Gomoll, A.","Rogat, T.",2019,1
"Gomoll, A.","Palonen, T.",2019,1
"Tsiartas, A.","Richey, C.",2019,1
"Tsiartas, A.","Bratt, H.",2019,1
"Phuong, A.","Nguyen, J.",2019,1
"Ruis, A.","Siebert-Evenstone, A.",2019,1
"Ruis, A.","Eagan, B.",2019,1
"Ruis, A.","Sung, H.",2019,1
"Ruis, A.","Pozen, R.",2019,1
"Ruis, A.","Cao, S.",2019,1
"Ruis, A.","Swiecki, Z.",2019,1
"Ruis, A.","Lian, Z.",2019,1
"Womack, A.","Wulff, E.",2019,1
"Womack, A.","Lander, S.",2019,1
"Ioannou, A.","Socratous, C.",2019,1
"Ioannou, A.","Johnson, M.",2019,1
"Ioannou, A.","Timotheou, S.",2019,1
"Agesilaou, A.","Pressman, E.",2019,1
"Agesilaou, A.","Gomez, L.",2019,1
"Fortune, A.","Agesilaou, A.",2019,1
"Fortune, A.","Kyza, E.",2019,1
"Fortune, A.","Pressman, E.",2019,1
"Fortune, A.","Gomez, L.",2019,1
"Constantine, A.","Englund, J.",2019,1
"Radkowitsch, A.","Fischer, M.",2019,1
"Radkowitsch, A.","Stadler, M.",2019,1
"Radkowitsch, A.","Schmidmaier, R.",2019,1
"Radkowitsch, A.","Greiff, S.",2019,1
"Keune, A.","Sedas, R. M.",2019,1
"Loparev, A.","Bers, M.",2019,1
"Loparev, A.","Shaer, O.",2019,1
"Shvarts, A.","Doorman, M.",2019,1
"Shvarts, A.","Drijvers, P.",2019,1
"Shvarts, A.","Alberto, R.",2019,1
"Traynor, A.","Bell, A.",2019,1
"Traynor, A.","Andrews, C.",2019,1
"Traynor, A.","Hickey, D.",2019,1
"Traynor, A.","Itow, R.",2019,1
"Traynor, A.","Rogat, T.",2019,1
"Traynor, A.","Palonen, T.",2019,1
"Luc, A.","Morales, A.",2019,1
"Luc, A.","Kirkland, B.",2019,1
"Luc, A.","Schuman, C.",2019,1
"Luc, A.","Neff, H.",2019,1
"Luc, A.","Alexandre, J.",2019,1
"Luc, A.","Stofer, K. A.",2019,1
"Luc, A.","Anthony, L.",2019,1
"Luc, A.","Chang, P.",2019,1
"Luc, A.","Gleaves, S.",2019,1
"O'Brien, A.","Rush, A.",2019,1
"O'Brien, A.","Sylar, B.",2019,1
"O'Brien, A.","Swenson, E.",2019,1
"O'Brien, A.","White, E.",2019,1
"O'Brien, A.","Teasedale, M.",2019,1
"O'Brien, A.","Shanahan, P.",2019,1
"Mawasi, A.","Whitehurst, A.",2019,1
"Mawasi, A.","Wylie, R.",2019,1
"Weinberger, A.","Müller, A.",2019,1
"Weinberger, A.","Dashti, C.",2019,1
"Weinberger, A.","Rosé, C.",2019,1
"Weinberger, A.","Bogart, C.",2019,1
"Weinberger, A.","Bodemer, D.",2019,1
"Weinberger, A.","Eshuis, E.",2019,1
"Weinberger, A.","Hoppe, H. U.",2019,1
"Weinberger, A.","Bellhäuser, H.",2019,1
"Weinberger, A.","Konert, J.",2019,1
"Weinberger, A.","Schmitt, L.",2019,1
"Weinberger, A.","Sakr, M.",2019,1
"Weinberger, A.","Erkens, M.",2019,1
"Weinberger, A.","Hilton, M.",2019,1
"Weinberger, A.","Röpke, R.",2019,1
"Weinberger, A.","Sankaranarayanan, S.",2019,1
"Weinberger, A.","Manske, S.",2019,1
"Weinberger, A.","Eysink, T.",2019,1
"Weinberger, A.","Wang, X.",2019,1
"Weinberger, A.","gijlers, H.",2019,1
"Graesser, A.","Radkowitsch, A.",2019,1
"Graesser, A.","Li, H.",2019,1
"Graesser, A.","Fischer, M.",2019,1
"Graesser, A.","Stadler, M.",2019,1
"Graesser, A.","Papadopoulos, P. M.",2019,1
"Graesser, A.","Schmidmaier, R.",2019,1
"Graesser, A.","Greiff, S.",2019,1
"Bakker, A.","Shvarts, A.",2019,1
"Bakker, A.","Doorman, M.",2019,1
"Bakker, A.","Drijvers, P.",2019,1
"Bakker, A.","Alberto, R.",2019,1
"Saleh, A.","Rehmat, A.",2019,1
"Saleh, A.","Mott, B.",2019,1
"Saleh, A.","Rowe, J.",2019,1
"Saleh, A.","Green, J.",2019,1
"Saleh, A.","Housh, K.",2019,1
"Saleh, A.","Chan, L. K.",2019,1
"Saleh, A.","Taylor, R.",2019,1
"Saleh, A.","Bridges, S.",2019,1
"Tabard, A.","Michel, C.",2019,1
"Tabard, A.","Aritajati, C.",2019,1
"Tabard, A.","Lavoué, E.",2019,1
"Ohsaki, A.","Splichal, J.",2019,1
"Baram-Tsabari, A.","Kidron, A.",2019,1
"Baram-Tsabari, A.","Rechavi, A.",2019,1
"Baram-Tsabari, A.","Schejter, A.",2019,1
"Baram-Tsabari, A.","Kent, C.",2019,1
"Baram-Tsabari, A.","Pion, C.",2019,1
"Baram-Tsabari, A.","Angel, D.",2019,1
"Baram-Tsabari, A.","Manor, H.",2019,1
"Baram-Tsabari, A.","Ben-Horin, H.",2019,1
"Baram-Tsabari, A.","Aridor, K.",2019,1
"Baram-Tsabari, A.","Shacham, M.",2019,1
"Baram-Tsabari, A.","Mishol-Shauli, N.",2019,1
"Baram-Tsabari, A.","Tirosh, N.",2019,1
"Baram-Tsabari, A.","Golan, O.",2019,1
"Baram-Tsabari, A.","Zuckerman, O.",2019,1
"Baram-Tsabari, A.","Weiss, P. L.",2019,1
"Baram-Tsabari, A.","Rafaeli, S.",2019,1
"Baram-Tsabari, A.","Golumbic, Y. N.",2019,1
"Shapiro, B. R.","Chapman, K.",2019,1
"Shapiro, B.","Christidou, D.",2019,1
"Shapiro, B.","Davidsen, J.",2019,1
"Shapiro, B.","Pierroux, P.",2019,1
"Sylar, B.","White, E.",2019,1
"Sylar, B.","Teasedale, M.",2019,1
"Jacque, B.","McDonough, E. K.",2019,1
"Schneider, B.","Unahalekhaka, A.",2019,1
"Schneider, B.","Bryant, T.",2019,1
"Holland, B.","Lee, C.",2019,1
"Chandy, B.","Ye, A.",2019,1
"Smith, B.","Kolovou, M.",2019,1
"Cheng, B.","Rattenni, A.",2019,1
"Cheng, B.","Reynolds, C.",2019,1
"Cheng, B.","Lapham, S.",2019,1
"Mott, B.","Taylor, R.",2019,1
"Litts, B.","Mortensen, C.",2019,1
"Litts, B.","Riesland, E.",2019,1
"Litts, B.","Planey, J.",2019,1
"Litts, B.","Hays, M.",2019,1
"Eagan, B.","Siebert-Evenstone, A.",2019,1
"Eagan, B.","Farrell, C.",2019,1
"Eagan, B.","Espino, D.",2019,1
"Eagan, B.","Hamilton, E.",2019,1
"Eagan, B.","Pozen, R.",2019,1
"Eagan, B.","Lee, S.",2019,1
"Merrill, B.","Rush, A.",2019,1
"Merrill, B.","O'Brien, A.",2019,1
"Merrill, B.","Sylar, B.",2019,1
"Merrill, B.","Moore, D.",2019,1
"Merrill, B.","Swenson, E.",2019,1
"Merrill, B.","White, E.",2019,1
"Merrill, B.","Morganfield, K.",2019,1
"Merrill, B.","Teasedale, M.",2019,1
"Merrill, B.","Shanahan, P.",2019,1
"Davis, B.","Litts, B.",2019,1
"Davis, B.","Mortensen, C.",2019,1
"Davis, B.","Lui, D.",2019,1
"Davis, B.","Fields, D.",2019,1
"Davis, B.","Riesland, E.",2019,1
"Davis, B.","Jayathirtha, G.",2019,1
"Davis, B.","Dubovi, I.",2019,1
"Davis, B.","Planey, J.",2019,1
"Davis, B.","Taylor, K. H. T.",2019,1
"Davis, B.","Hays, M.",2019,1
"Davis, B.","Shaw, M.",2019,1
"Davis, B.","Lee, V.",2019,1
"Miller, B. W.","Finlay, M.",2019,1
"Barron, B.","Martin, C. K.",2019,1
"Barron, B.","Nguyen, J.",2019,1
"Kirkland, B.","Morales, A.",2019,1
"Kirkland, B.","Alexandre, J.",2019,1
"Kirkland, B.","Stofer, K. A.",2019,1
"Kirkland, B.","Anthony, L.",2019,1
"Cheng, B.","Bell, A.",2019,1
"Cheng, B.","Andrews, C.",2019,1
"Cheng, B.","Hickey, D.",2019,1
"Cheng, B.","Itow, R.",2019,1
"Cheng, B.","Rogat, T.",2019,1
"Cheng, B.","Palonen, T.",2019,1
"Sherin, B.","Wilson, C.",2019,1
"Sherin, B.","McNamara, D.",2019,1
"Sherin, B.","Haudek, K. C.",2019,1
"Sherin, B.","Liu, O. L.",2019,1
"Sherin, B.","Bracey, Z. B.",2019,1
"Snyder, C.","Hutchins, N.",2019,1
"Dashti, C.","Müller, A.",2019,1
"Dashti, C.","Bogart, C.",2019,1
"Dashti, C.","Ngoh, C.",2019,1
"Dashti, C.","Eshuis, E.",2019,1
"Dashti, C.","An, H.",2019,1
"Dashti, C.","Bellhäuser, H.",2019,1
"Dashti, C.","Konert, J.",2019,1
"Dashti, C.","Schmitt, L.",2019,1
"Dashti, C.","Röpke, R.",2019,1
"Dashti, C.","Manske, S.",2019,1
"Dashti, C.","Eysink, T.",2019,1
"Dashti, C.","gijlers, H.",2019,1
"Matuk, C.","Sharma, G.",2019,1
"Matuk, C.","Linn, M.",2019,1
"Matuk, C.","Ma, W.",2019,1
"Kiili, C.","Holland, B.",2019,1
"Kiili, C.","Lee, C.",2019,1
"Bereiter, C.","Khanlari, A.",2019,1
"Bereiter, C.","Chan, C.",2019,1
"Bereiter, C.","Chai, C. S.",2019,1
"Bereiter, C.","Lee, J.",2019,1
"Bereiter, C.","Lin, P.",2019,1
"Bereiter, C.","Zhang, Y.",2019,1
"Bereiter, C.","Tong, Y.",2019,1
"Kent, C.","Rechavi, A.",2019,1
"Kent, C.","Schejter, A.",2019,1
"Kent, C.","Pion, C.",2019,1
"Kent, C.","Manor, H.",2019,1
"Kent, C.","Shacham, M.",2019,1
"Kent, C.","Mishol-Shauli, N.",2019,1
"Kent, C.","Tirosh, N.",2019,1
"Kent, C.","Zuckerman, O.",2019,1
"Kent, C.","Weiss, P. L.",2019,1
"Kent, C.","Rafaeli, S.",2019,1
"Axisa, C.","Shum, S. B.",2019,1
"Axisa, C.","Power, T.",2019,1
"Gonzalez, C.","Yip, J.",2019,1
"Gonzalez, C.","Pina, L.",2019,1
"Gonzalez, C.","Vanegas, P.",2019,1
"Gonzalez, C.","Roldan, W.",2019,1
"Pion, C.","Rechavi, A.",2019,1
"Pion, C.","Schejter, A.",2019,1
"Pion, C.","Shacham, M.",2019,1
"Pion, C.","Tirosh, N.",2019,1
"Pion, C.","Zuckerman, O.",2019,1
"Pion, C.","Weiss, P. L.",2019,1
"Pion, C.","Rafaeli, S.",2019,1
"Chan, C.","Khanlari, A.",2019,1
"Chan, C.","Chai, C. S.",2019,1
"Chan, C.","Chen, G.",2019,1
"Chan, C.","Liru, H.",2019,1
"Chan, C.","Wu, J.",2019,1
"Chan, C.","Yu, J.",2019,1
"Chan, C.","Lee, J.",2019,1
"Chan, C.","Chan, K.",2019,1
"Chan, C.","Resnick, L.",2019,1
"Chan, C.","Lin, P.",2019,1
"Chan, C.","Feng, X.",2019,1
"Chan, C.","Zhang, Y.",2019,1
"Chan, C.","Tong, Y.",2019,1
"Pitt, C.","Mills, K.",2019,1
"Reynolds, C.","Lapham, S.",2019,1
"Rosé, C.","Müller, A.",2019,1
"Rosé, C.","Bogart, C.",2019,1
"Rosé, C.","Eshuis, E.",2019,1
"Rosé, C.","Bellhäuser, H.",2019,1
"Rosé, C.","Konert, J.",2019,1
"Rosé, C.","Schmitt, L.",2019,1
"Rosé, C.","Röpke, R.",2019,1
"Rosé, C.","Manske, S.",2019,1
"Rosé, C.","Eysink, T.",2019,1
"Rosé, C.","gijlers, H.",2019,1
"Schuman, C.","Morales, A.",2019,1
"Schuman, C.","Kirkland, B.",2019,1
"Schuman, C.","Neff, H.",2019,1
"Schuman, C.","Alexandre, J.",2019,1
"Schuman, C.","Stofer, K. A.",2019,1
"Schuman, C.","Anthony, L.",2019,1
"Schuman, C.","Chang, P.",2019,1
"Scharber, C.","Constantine, A.",2019,1
"Scharber, C.","Englund, J.",2019,1
"Scharber, C.","Sivaraj, R.",2019,1
"Tissenbaum, C. D.","Kim, J.",2019,1
"Tissenbaum, C. D.","Forkner, M.",2019,1
"Tissenbaum, C. D.","Yavuz, S.",2019,1
"Dasgupta, C.","Patel, A.",2019,1
"Dasgupta, C.","Kaur, N.",2019,1
"Zhang, C.","Charles, E.",2019,1
"Zhang, C.","Slotta, J.",2019,1
"Zhang, C.","Cassidy, R.",2019,1
"Mortensen, C.","Riesland, E.",2019,1
"Mortensen, C.","Planey, J.",2019,1
"Mortensen, C.","Hays, M.",2019,1
"Looi, C.","Chai, A. S.",2019,1
"Looi, C.","Ang, J.",2019,1
"Looi, C.","Yeo, J.",2019,1
"Moran, C.","Cimpian, J.",2019,1
"Hei, C.","Rattenni, A.",2019,1
"Hei, C.","Cheng, B.",2019,1
"Hei, C.","Reynolds, C.",2019,1
"Hei, C.","Lapham, S.",2019,1
"Seet, C. H.","Chai, C. S.",2019,1
"Tsai, C.","Khanlari, A.",2019,1
"Tsai, C.","Bereiter, C.",2019,1
"Tsai, C.","Chan, C.",2019,1
"Tsai, C.","Chai, C. S.",2019,1
"Tsai, C.","Lee, J.",2019,1
"Tsai, C.","Lin, P.",2019,1
"Tsai, C.","Tan, S. C.",2019,1
"Tsai, C.","Zhang, Y.",2019,1
"Tsai, C.","Tong, Y.",2019,1
"Chai, C. S.","Lee, J.",2019,1
"Chai, C. S.","Zhang, Y.",2019,1
"Georgen, C.","Davis, B.",2019,1
"Georgen, C.","Stucker, M.",2019,1
"Georgen, C.","Tu, X.",2019,1
"Wilson, C.","Haudek, K. C.",2019,1
"Pollalis, C.","Sullivan, A.",2019,1
"Pollalis, C.","Loparev, A.",2019,1
"Pollalis, C.","Bers, M.",2019,1
"Pollalis, C.","Shaer, O.",2019,1
"Bussian, C.","Richter, C.",2019,1
"Bussian, C.","Allert, H.",2019,1
"Bussian, C.","Raffel, L.",2019,1
"Richter, C.","Allert, H.",2019,1
"Richter, C.","Raffel, L.",2019,1
"Andrews, C.","Itow, R.",2019,1
"Hoadley, C.","Kidron, A.",2019,1
"Hoadley, C.","Rechavi, A.",2019,1
"Hoadley, C.","Schejter, A.",2019,1
"Hoadley, C.","Baram-Tsabari, A.",2019,1
"Hoadley, C.","Kent, C.",2019,1
"Hoadley, C.","Pion, C.",2019,1
"Hoadley, C.","Ben-Zvi, D.",2019,1
"Hoadley, C.","Angel, D.",2019,1
"Hoadley, C.","Manor, H.",2019,1
"Hoadley, C.","Ben-Horin, H.",2019,1
"Hoadley, C.","Tabak, I.",2019,1
"Hoadley, C.","Aridor, K.",2019,1
"Hoadley, C.","Shacham, M.",2019,1
"Hoadley, C.","Benichou, M.",2019,1
"Hoadley, C.","Mishol-Shauli, N.",2019,1
"Hoadley, C.","Tirosh, N.",2019,1
"Hoadley, C.","Golan, O.",2019,1
"Hoadley, C.","Zuckerman, O.",2019,1
"Hoadley, C.","Atias, O.",2019,1
"Hoadley, C.","Weiss, P. L.",2019,1
"Hoadley, C.","Rafaeli, S.",2019,1
"Hoadley, C.","Kali, Y.",2019,1
"Hoadley, C.","Golumbic, Y. N.",2019,1
"Hoadley, C.","Hod, Y.",2019,1
"Hmelo-Silver, C. E.","McCranie, A.",2019,1
"Hmelo-Silver, C. E.","Bae, H.",2019,1
"Hmelo-Silver, C. E.","Danish, J.",2019,1
"Hmelo-Silver, C. E.","Craig, K.",2019,1
"Hmelo-Silver, C. E.","Szostalo, M.",2019,1
"Hmelo-Silver, C.","Rehmat, A.",2019,1
"Hmelo-Silver, C.","Hall, A.",2019,1
"Hmelo-Silver, C.","Bell, A.",2019,1
"Hmelo-Silver, C.","Agesilaou, A.",2019,1
"Hmelo-Silver, C.","Fortune, A.",2019,1
"Hmelo-Silver, C.","Radkowitsch, A.",2019,1
"Hmelo-Silver, C.","Mott, B.",2019,1
"Hmelo-Silver, C.","Mott, B. W.",2019,1
"Hmelo-Silver, C.","Andrews, C.",2019,1
"Hmelo-Silver, C.","Brady, C.",2019,1
"Hmelo-Silver, C.","Damsa, C.",2019,1
"Hmelo-Silver, C.","Hickey, D.",2019,1
"Hmelo-Silver, C.","Kyza, E.",2019,1
"Hmelo-Silver, C.","Pressman, E.",2019,1
"Hmelo-Silver, C.","Chartrand, G.",2019,1
"Hmelo-Silver, C.","Tabak, I.",2019,1
"Hmelo-Silver, C.","Jeong, J.",2019,1
"Hmelo-Silver, C.","Green, J.",2019,1
"Hmelo-Silver, C.","Craig, K.",2019,1
"Hmelo-Silver, C.","Housh, K.",2019,1
"Hmelo-Silver, C.","Chan, L. K.",2019,1
"Hmelo-Silver, C.","Vogelstein, L.",2019,1
"Hmelo-Silver, C.","Guillain, L. V.",2019,1
"Hmelo-Silver, C.","Gomez, L.",2019,1
"Hmelo-Silver, C.","Szostalo, M.",2019,1
"Hmelo-Silver, C.","Gresalfi, M.",2019,1
"Hmelo-Silver, C.","Ko, M.",2019,1
"Hmelo-Silver, C.","Abassi, N. G.",2019,1
"Hmelo-Silver, C.","Itow, R.",2019,1
"Hmelo-Silver, C.","Taylor, R.",2019,1
"Hmelo-Silver, C.","Wan, S. W. Y.",2019,1
"Hmelo-Silver, C.","Wan, S. W.",2019,1
"Hmelo-Silver, C.","Grauwin, S.",2019,1
"Hmelo-Silver, C.","Ludvigsen, S.",2019,1
"Hmelo-Silver, C.","Håklev, S.",2019,1
"Hmelo-Silver, C.","Seo, S.",2019,1
"Hmelo-Silver, C.","Bridges, S.",2019,1
"Hmelo-Silver, C.","Goldman, S.",2019,1
"Hmelo-Silver, C.","Yoon, S.",2019,1
"Hmelo-Silver, C.","Rogat, T. K.",2019,1
"Hmelo-Silver, C.","Rogat, T.",2019,1
"Hmelo-Silver, C.","Palonen, T.",2019,1
"Englander, C.","Rush, A.",2019,1
"Englander, C.","O'Brien, A.",2019,1
"Englander, C.","Sylar, B.",2019,1
"Englander, C.","Merrill, B.",2019,1
"Englander, C.","Moore, D.",2019,1
"Englander, C.","Swenson, E.",2019,1
"Englander, C.","White, E.",2019,1
"Englander, C.","Fair, J.",2019,1
"Englander, C.","Morganfield, K.",2019,1
"Englander, C.","Lott, K.",2019,1
"Englander, C.","Teasedale, M.",2019,1
"Englander, C.","Shanahan, P.",2019,1
"Englander, C.","McGartland, T.",2019,1
"Ngoh, C.","Rosé, C.",2019,1
"Ngoh, C.","Sakr, M.",2019,1
"Ngoh, C.","Hilton, M.",2019,1
"Verish, C.","Strawhacker, A.",2019,1
"Verish, C.","Sullivan, A.",2019,1
"Verish, C.","Loparev, A.",2019,1
